date,source,headline,entities
2019-03-03,star,Resign if you can't fight corruption rights group tells Uhuru,uhuru
2019-03-04,daily_nation,Dissolve government over graft claims DP<U+92>s allies tell Uhuru,"ruto, uhuru"
2019-03-04,daily_nation,Ruto differs with Mudavadi Kalonzo on corruption war,"ruto, mudavadi,  kalonzo"
2019-03-04,standard,If you have evidence I've stolen go to DCI Uhuru tells leaders | Press Review,"uhuru, dci"
2019-03-04,star,Ruto dismisses anti-graft war as impunity,ruto
2019-03-04,star,Uhuru defends Raila tells off Ruto allies over graft war,"uhuru, raila"
2019-03-05,business_daily,Kidero graft case fails to start over hitch,kidero
2019-03-05,daily_nation,Sapit: Graft thriving on mega projects,sapit
2019-03-05,standard,CS Rotich's 12-hour ordeal with graft detectives | Press Review,rotich
2019-03-05,star,Uhuru to address MPs on graft hunger and Big Four,"uhuru, parliament"
2019-03-05,star,Stop stealing drugs from hospitals -Turkana health workers ...,turkana
2019-03-06,daily_nation,Allow agencies to fight graft: Uhuru -,uhuru
2019-03-06,daily_nation,SHAW: Improve graft agencies<U+92> capacity lest vice destroys Uhuru legacy,"shaw, uhuru"
2019-03-06,daily_nation,Graft war will protect resources Uhuru tells Devolution Conference,"uhuru, devolution conference"
2019-03-06,standard,War on graft is not targeting any community-Rift Valley MPs,"rift valley, parliament"
2019-03-06,star,Corruption equal to murder says magistrate Ogoti,ogoti
2019-03-07,daily_nation,Haji opposes Kidero's bid against graft case,"haji, kidero"
2019-03-07,star,Judiciary signals tough times for graft suspects,judiciary
2019-03-08,daily_nation,Ruto: I fully support war on corruption -,ruto
2019-03-08,daily_nation,Raila questions Ruto<U+92>s commitment to anti-graft war,"raila, ruto"
2019-03-08,daily_nation,I fully support war on graft Deputy President Ruto says,ruto
2019-03-08,standard,KCC boss to know his fate in the wake of graft claims,"kcc, nixon kipkemboi"
2019-03-09,daily_nation,NGWIRI: Runaway graft and bloated wage bills killing devolution,ngwiri
2019-03-09,daily_nation,WAMWERE: Moi Nyayoism and spread of dictatorship and corruption,"wamwere, moi"
2019-03-09,star,KRA interdicts 75 staff over bribery graft,kra
2019-03-10,daily_nation,Haji yet to score major victory in graft war,haji
2019-03-10,daily_nation,OTIENO: Raila Ruto fight bad for anti-graft war,"otieno, raila, ruto"
2019-03-10,standard,Magoha: I<U+92>ll deal with corruption and sex pests,magoha
2019-03-11,daily_nation,MPs tell Ruto to quit if unhappy with graft war,"ruto, parliament"
2019-03-11,daily_nation,KURIA: <U+91>Assume fraud until genius is proven<U+92> can help to end graft,kuria
2019-03-11,daily_nation,GUYO: Is toxic masculinity to blame for explosion in corruption?,guyo
2019-03-11,standard,Ruto tells Kinoti to leave graft cases for EACC,"kinoti, eacc, ruto"
2019-03-12,standard,Githongo: Graft lords have captured State,githongo
2019-03-15,daily_nation,MWAURA: Deciding what suspected graft story to report a judgement,mwaura
2019-03-15,star,How deep-state has slowed Uhuru's anti-graft crackdown,uhuru
2019-03-16,daily_nation,US charity says Kenya graft levels worrying,"usa,  can do kids international"
2019-03-16,daily_nation,BURINI: Graft depriving our children their rights,burini
2019-03-17,daily_nation,KAGWANJA: Anti-graft debate sets off a clash of moral universes in Kenya,kagwanja
2019-03-18,daily_nation,Murkomen sheds light on anti-graft war Jubilee fate,"murkomen, jubilee"
2019-03-18,standard,DCI now trains guns on graft big fish,dci
2019-03-18,daily_nation,Detective seized over Sh4 bribe,dci
2019-03-19,daily_nation,Ruto fires salvo at Kinoti over graft war,"kinoti, ruto"
2019-03-20,business_daily,Kinoti responds to Ruto on graft,"kinoti, ruto"
2019-03-20,daily_nation,WALUBENGO:  can help stem corruption in government,walubengo
2019-03-21,standard,Storm in the Rift: Story of graft Ruto and Kenya,"rift valley, ruto"
2019-03-21,daily_nation,OCS charged with receiving bribe,ocs
2019-03-22,business_daily,Art Fanaka<U+92>s light-hearted look at corruption,art fanaka
2019-03-22,standard,Uhuru Ruto clash in fight against graft,"uhuru, ruto"
2019-03-22,standard,Uhuru's tough talk on corruption stirs up Kenyan's online,uhuru
2019-03-22,standard,Pressure piles on Ruto over stand on graft war,ruto
2019-03-23,daily_nation,No sacred cows in graft purge: Uhuru -,uhuru
2019-03-23,daily_nation,KIMANI: Values Kenya must sow to get rid of graft,kimani
2019-03-23,standard,Gideon Moi: No community is being targeted in graft war,gideon
2019-03-23,standard,RAILA: Carry your own cross in graft,raila
2019-03-24,daily_nation,KAGWANJA: Will new nationalism end corruption and terror in africa?,kagwanja
2019-03-24,daily_nation,WAMUGUNDA: Stop stealing from public to fund polls,wamugunda
2019-03-24,standard,World Bank threatens to scuttle Sh12b project citing corruption,world bank
2019-03-25,business_daily,WERE: Corruption hurts service delivery in Africa,"were, africa"
2019-03-25,daily_nation,DP Ruto calls for unity in Jubilee denying allegations of corruption in the government,"ruto, jubilee"
2019-03-25,daily_nation,Raila tells DP Ruto to stop politicizing the war on corruption,"raila, ruto"
2019-03-25,daily_nation,ODM leaders tell President Kenyatta not to be intimidated in the fight against graft,"odm, uhuru"
2019-03-25,daily_nation,Raila's allies tear into Ruto over corruption -,"raila, ruto"
2019-03-25,daily_nation,We support Uhuru on graft war: Rift leaders,"uhuru, rift valley"
2019-03-25,daily_nation,Keep  out of graft war says Raila -,raila
2019-03-25,daily_nation,GUYO: With billions <U+91>stolen<U+92> how rich are Kenyans to be so tolerant?,guyo
2019-03-25,standard,Investigating Corruption: DCI & EACC Share Mandate,"dci, eacc"
2019-03-26,business_daily,Kidero fails to stop Sh213m graft charges,kidero
2019-03-26,daily_nation,Double blow to Kidero in graft case,kidero
2019-03-26,standard,Uhuru don<U+92>t threaten corruption fight It,uhuru
2019-03-28,business_daily,US closely following graft investigations in Kenya,usa
2019-03-28,daily_nation,Govt must take war on graft seriously: Kiboro,kiboro
2019-03-28,daily_nation,WARUTERE: Hunger a product of corruption greed lack of strategic,warutere
2019-03-28,standard,Leaders want Uhuru to deal more firmly with corruption,uhuru
2019-03-28,standard,graft expos<e9> ahead of Uhuru's speech,uhuru
2019-03-28,daily_nation,Smokin Wanjala responds to bribery claims,wanjala
2019-03-29,daily_nation,Judges set date for ruling on Mwilu graft case,mwilu
2019-03-30,daily_nation,Uhuru tells off critics of war on graft,uhuru
2019-03-30,daily_nation,Dams: Italian firm denies graft claims,"italy, cmc di ravenna, elgeyo marakwet, kimwarer, arror"
2019-03-30,daily_nation,BURINI: What are you doing to slay graft dragon?,burini
2019-03-30,standard,Man jailed for eight years for bribing cop with Sh2,police
2019-03-31,standard,Fire CSs in graft probe Uhuru told,"uhuru, cabinet"
2019-04-01,daily_nation,Storm over Ruto ally<U+92>s proposal on anti-graft war,ruto
2019-04-01,daily_nation,WEKESA: Deceptive <U+91>innocence<U+92> hurting war on graft,wekesa
2019-04-02,daily_nation,War on graft likely focus of Uhuru address,uhuru
2019-04-02,daily_nation,Protect anti-graft agencies from intimidation Uhuru told,uhuru
2019-04-03,business_daily,Samburu county governor arrested over graft,"samburu,  moses kasaine, julius leseeto"
2019-04-03,daily_nation,KISERO: DCI should dig up graft dirt and splash it on its website,"kisero, dci"
2019-04-03,daily_nation,MUKOYA: Private sector key in winning war on graft,mukoya
2019-04-04,business_daily,Kenyans await Uhuru<U+92>s word on graft,uhuru
2019-04-04,standard,Atwoli slams section of politicians 'targeting' DPP DCI,"atwoli, dpp, dci"
2019-04-05,business_daily,Moses Kasaine: Reclusive governor in the eye of graft storm,moses kasaine
2019-04-05,standard,Hillary Mutyambai sworn in as IG promises to fight graft,"hillary mutyambai, ig"
2019-04-06,star,EACC raid Waititu's city homes in graft probe,"eacc, waititu"
2019-04-06,daily_nation,Bribery claims mar Embakasi South poll,embakasi south
2019-04-07,daily_nation,Unmet promises steal Uhuru's thunder,uhuru
2019-04-07,daily_nation,: Kick graft cartels out of the Mombasa port,"kpa, mombasa"
2019-04-07,daily_nation,WARIGI: The anti-graft war could fizzle out as a result of indecision,warigi
2019-04-07,daily_nation,ATWOLI: Don<U+92>t relent in graft fight lives depend on it!,atwoli
2019-04-07,daily_nation,OCHIENG: Graft purge is a delicate balancing act for Uhuru,"uhuru, ochieng"
2019-04-07,daily_nation,KAGWANJA: Seize unity deal to slay corruption and crony capitalism,kagwanja
2019-04-07,daily_nation,WAMUGUNDA: Cohesion will help defeat corruption,wamugunda
2019-04-08,daily_nation,Fate of Uhuru's anti-corruption war,uhuru
2019-04-08,daily_nation,GUYO: Address was chance to heighten corruption warning to <U+91>Severe<U+92>,guyo
2019-04-08,star,Mutua lauds new notes 'to expose stolen cash',mutua
2019-04-09,business_daily,Mutyambai targets graft cattle theft,mutyambai
2019-04-09,daily_nation,Tribunal to probe Judge Ojwang's graft allegations sworn in,ojwang
2019-04-09,daily_nation,GAITHO: Only a revolutionary shift will rescue Kenya from grip of graft,gaitho
2019-04-09,daily_nation,Arrest leaders linked to graft - DCI Kinoti and DPP Noordin Haji told,"dci, kinoti, dpp, haji"
2019-04-09,standard,Karua: Kibaki men also fought graft report,"karua, kibaki"
2019-04-10,daily_nation,KISERO: President should have addressed graft debt burden in his speech,kisero
2019-04-10,business_daily,Auditor-General reinstates manager interdicted over Sh2m bribe claim,auditor general
2019-04-13,daily_nation,Sonko delight as City Hall staff are busted with Sh6k bribe money,"sonko, nairobi"
2019-04-15,daily_nation,Uhuru Ruto allies clash again over graft,"uhuru, ruto"
2019-04-16,standard,Swazuri 1 others to spend Easter in cells over Sh19m graft case,swazuri
2019-04-17,business_daily,Graft investigations fall within DCI docket <U+97> AG,"dci, ag"
2019-04-19,business_daily,UK forms special team to aid Kenya seize graft assets,uk
2019-04-22,daily_nation,Get tough on corruption <U+97> Senator Maina,ephraim maina
2019-04-23,standard,EACC nabs senior county officials over Sh22m graft,"eacc, kilifi"
2019-04-24,daily_nation,Mutua asks US EU to help in graft war,"mutua, usa, eu"
2019-04-27,standard,"Sonko decries \""hypocrisy\"" in graft war",sonko
2019-04-27,standard,Kidero pleads not guilty to corruption charges,kidero
2019-04-30,business_daily,MARETE: Companies ripe for own assessment of graft risk,marete
2019-05-02,business_daily,No reprieve for NLC officers in Sh19m graft suit,nlc
2019-05-02,business_daily,Kidero release on Sh2m bond in graft case ahead of Labour Day,kidero
2019-05-02,standard,details about list of equipment allegedly stolen in Nandi,nandi
2019-05-03,business_daily,Githongo fined Sh27m for Murungaru graft link,"githongo, murungaru"
2019-05-03,standard,Ahmednasir: What President must do to win war against graft,ahmednasir
2019-05-08,daily_nation,Kidero suffers blow in Sh213m graft case,kidero
2019-05-08,daily_nation,EACC probing Sonko Waititu over graft,"eacc,sonko, waititu"
2019-05-08,standard,You can call me 'witchdoctor' for all I care Raila insists on fight against graft,raila
2019-05-09,business_daily,EACC arrests Sonko official in graft probe,eacc
2019-05-09,daily_nation,Pauline Kahiga arrested in graft probe at City Hall,"pauline kahiga, nairobi"
2019-05-10,daily_nation,CHERAMBOS: Seizure of corruption proceeds is good news,cherambos
2019-05-10,standard,Tension at KRA over graft raid more officials on the run | PRESS REVIEW,kra
2019-05-11,business_daily,KRA interdicts 75 staff over graft,kra
2019-05-11,daily_nation,Graft fight is dead bishops tell Uhuru,uhuru
2019-05-11,standard,EACC to grill Governor Njuki over Sh34m alleged graft,"njuki, eacc"
2019-05-13,business_daily,DPP gets nod to appeal Sh17bn graft cases,dpp
2019-05-13,daily_nation,Act before runaway graft ruins Kenya ODM MPs tell Uhuru,"odm, uhuru, parliament"
2019-05-13,standard,Former Kenya athletics chief banned 1 years for corruption,ak
2019-05-13,star,EACC should probe corruption claims at University of Nairobi,"eacc, university of nairobi"
2019-05-13,star,Spain minister praises Uhuru war on graft handshake,"spain, uhuru"
2019-05-13,star,Can US tame Kenya's graft under Ambassador McCarter?,"usa, mccarter"
2019-05-14,daily_nation,Tshisekedi warns governors to steer clear of graft,tshisekedi
2019-05-15,business_daily,LUESBY: Stop cheating and corruption will end,luesby
2019-05-15,daily_nation,GAITHO: Police turning out to be biggest enemy to anti-corruption drive,gaitho
2019-05-16,daily_nation,SHAW: Entrenched graft shows State capture a Kenyan phenomenon,shaw
2019-05-16,daily_nation,Buzeki Ruto aide trade barbs over bribery claims,"buzeki, ruto"
2019-05-17,business_daily,Anti-graft detectives arrest 6 CA officials,ca
2019-05-17,business_daily,KRA recalls Njiraini as graft purge continues,"kra, njiraini"
2019-05-17,business_daily,KISERO: Graduate to credible anti-graft purge,kisero
2019-05-21,daily_nation,Graft: Three more Kisii  officials arrested,kisii
2019-05-22,daily_nation,Wetang'ula in China for anti-graft forum,"wetangula, china"
2019-05-23,standard,John Githongo discusses corruption in the nation,githongo
2019-05-23,standard,DPP: High profile graft suspects are harassing our officers,dpp
2019-05-24,business_daily,Waititu arrested in Nairobi in graft probe,"waititu, nairobi"
2019-05-25,business_daily,Waititu wa Iria in graft probe,"waititu, mwangi wa iria"
2019-05-25,daily_nation,US official urges patience on Kenya graft cases,usa
2019-05-25,daily_nation,Waititu joins list of governors under graft probe,waititu
2019-05-25,daily_nation,6 Kilifi officials charged with Sh14.8m graft,kilifi
2019-05-25,daily_nation,Graft: Waititu mum on alleged kin's hand,waititu
2019-05-25,standard,Corruption fight faces key hurdles says Haji,haji
2019-05-27,standard,How DCJ Mwilu got off the hook in graft trial,"dcj, mwilu"
2019-05-28,business_daily,Israel to indict firm in Kenya bribery scam,israel
2019-05-29,daily_nation,Israel to charge Kenya-based firm with bribery,"israel, sbi"
2019-05-30,daily_nation,DPP Haji briefing on status of joint fight against corruption,"dpp, haji"
2019-05-30,daily_nation,Sleuths snoop for graft deals at KRA,kra
2019-05-30,standard,Uhuru strikes at the heart of graft,uhuru
2019-05-31,daily_nation,KURIA: Why disrupting corruption is more effective than prosecution,kuria
2019-06-01,daily_nation,Mwilu survives as court stops graft case -,mwilu
2019-06-01,daily_nation,Why the <U+91>Nation<U+92> refers to John Githongo as an anti-graft czar,githongo
2019-06-02,daily_nation,NGWIRI: What self-rule when graft cartels have gripped Kenya by the,ngwiri
2019-06-02,standard,UK detectives in Kenya to trace loot fight graft,uk
2019-06-03,daily_nation,GUYO: Lessons from Somali piracy on how not to fight corruption war,"guyo, somalia"
2019-06-03,standard,FBI-USA CID-Kenya and DPP-Kenya creating tactical formation to fight corruption in Kenya,"fbi, dpp, dci, usa"
2019-06-04,star,Britain pushes for conviction of high-profile graft suspects,uk
2019-06-05,business_daily,Onyango Oloo's homes raided in Kisumu mall graft probe,"onyango oloo, kisumu"
2019-06-05,daily_nation,GAITHO: Politics might dampen currency change master stroke in graft war,gaitho
2019-06-08,daily_nation,UK warns Kenyan graft lords,uk
2019-06-08,standard,Petitioner wants Wangamati probed over corruption,wangamati
2019-06-08,standard,KP offers staff in graft case Sh3m to leave,kp
2019-06-08,star,China-Kenya ties: FOCAC<U+92>s game changer in save for graft,"china, focac"
2019-06-09,daily_nation,Police arrest 16 suspects recover stolen items,police
2019-06-10,daily_nation,OPANGA: Demonetisation has struck a blow for graft war,opanga
2019-06-11,business_daily,MARETE AND MWENDA: Rotich should stay the course in anti-graft war,"marete, mwenda, rotich"
2019-06-12,star,CBC won<U+92>t shoot economy up while corruption thrives,cbc
2019-06-13,daily_nation,EACC grills 13 in Kiambu graft probe,"eacc,  kiambu"
2019-06-13,standard,Uhuru pumps billions to recover millions in graft war,uhuru
2019-06-14,standard,Memo to Uhuru Raila: Graft is no cancer it<U+92>s a way of life,"uhuru, raila"
2019-06-15,daily_nation,We must fight graft so that we can attract foreign investors - Raila Odinga,raila
2019-06-15,daily_nation,MWAURA: Without providing proof claims of graft are simply allegations,mwaura
2019-06-17,daily_nation,Drugs and graft kingpins targeted in Kenya-US deals,usa
2019-06-18,business_daily,High Court hands KRA staff reprieve in corruption suit,"kra, high court"
2019-06-19,daily_nation,CHESOLI: With <U+91>legalised corruption<U+92> fight against sleaze is going,chesoli
2019-06-26,daily_nation,SHAW: Corruption transparency failings alive in private sector,shaw
2019-06-26,standard,Wolf: I wasn<U+92>t fired for corruption poll,wolf
2019-06-27,standard,Graft Multi-agencies before House committee as JLAC track's progress in war on Graft,jlac
2019-07-01,daily_nation,Mumias East MP Washiali defends Ruto over accusations of graft,"mumias east, parliament, ruto"
2019-07-03,standard,Ugly side of Mutyambai<U+92>s graft masterstroke,mutyambai
2019-07-04,daily_nation,: Hasten Huduma graft probe,huduma centre
2019-07-06,standard,Haji DCI in Italy for dams<U+92> stolen cash,"haji, dci, italy"
2019-07-07,daily_nation,MSHINDI: If Bob<U+92>s successor isn<U+92>t Kenyan it<U+92>s not due to graft,colleymore
2019-07-10,daily_nation,Mututho tells government to hire deaf graduates in the procurement departments to curb corruption,mututho
2019-07-12,daily_nation,EACC recovers stolen assets worth Sh2.7bn,eacc
2019-07-15,daily_nation,US blames graft for slowing down investments in Kenya,usa
2019-07-16,standard,Kisumu residents give a mixed reaction on war against graft,kisumu
2019-07-17,standard,Eldoret resident gives their views on the war against graft over the arrest of CS Rotich,"rotich, eldoret"
2019-07-22,daily_nation,EACC to partner with FBI to fight graft,"fbi, eacc"
2019-07-24,daily_nation,Hear graft cases even on weekends says Mutua,mutua
2019-07-24,daily_nation,SHAW: It<U+92>s how Uhuru scores in corruption fight that will determine his,"uhuru, shaw"
2019-07-24,standard,James Orengo: Corruption is budgeted | Point Blank,orengo
2019-07-24,standard,Point Blank: Role of Judiciary in dealing with corruption,judiciary
2019-07-25,daily_nation,City Hall graft: Kiamba ordered to pay Sh317m,"nairobi, kiamba"
2019-07-25,daily_nation,MUGWANG'A: Seek help on cross-border crime graft,mugwanga
2019-07-25,standard,Kenya tokens scandal: Electricity worth sh35m stolen,kplc
2019-07-25,standard,DCI to camp at Mombasa port in graft probe,"mombasa, kpa, dci"
2019-08-19,star,Ruto using harambees to bribe the church - Raila,"ruto, raila"
2019-08-20,standard,NYS graft suspects hit with additional charges,nys
2019-08-21,standard,Mutula Kilonzo: Corruption is the 48th estate 21819,mutula kilonzo
2019-08-25,standard,Ringera<U+92>s prescription for anti-graft body,"ringera, eacc"
